"Date","Price","Open","High","Low","Vol.","Change %"
"10/10/2019","0.663","0.660","0.700","0.651","1.54M","-5.29%"
"10/09/2019","0.700","0.716","0.716","0.660","114.83K","0.00%"
"10/08/2019","0.700","0.660","0.700","0.660","5.25K","0.29%"
"10/07/2019","0.698","0.670","0.698","0.650","357.12K","4.18%"
"10/06/2019","0.670","0.725","0.730","0.635","628.92K","-4.29%"
"10/03/2019","0.700","0.729","0.750","0.650","1.67M","-0.71%"
"10/02/2019","0.705","0.710","0.710","0.700","136.82K","-1.40%"
"10/01/2019","0.715","0.705","0.715","0.705","1.09M","-4.28%"
"09/30/2019","0.747","0.710","0.750","0.705","193.48K","-1.71%"
"09/29/2019","0.760","0.700","0.760","0.700","102.68K","1.20%"
"09/26/2019","0.751","0.700","0.751","0.700","10.94K","4.31%"
"09/25/2019","0.720","0.725","0.725","0.700","226.70K","-1.37%"
"09/24/2019","0.730","0.730","0.730","0.730","30.00K","0.00%"
"09/23/2019","0.730","0.720","0.730","0.720","101.00K","0.00%"
"09/22/2019","0.730","0.730","0.730","0.730","24.85K","-5.07%"
"09/19/2019","0.769","0.710","0.769","0.710","50.37K","2.53%"
"09/18/2019","0.750","0.757","0.757","0.750","400.00K","-0.66%"
"09/17/2019","0.755","0.755","0.769","0.755","497.00K","0.00%"
"09/16/2019","0.755","0.775","0.780","0.700","42.62K","-1.31%"
"09/15/2019","0.765","0.736","0.765","0.720","546.05K","3.94%"
"09/12/2019","0.736","0.735","0.799","0.735","130.49K","0.00%"
"09/11/2019","0.736","0.736","0.736","0.736","15.81K","-0.54%"
"09/10/2019","0.740","0.735","0.740","0.735","6.47K","-3.90%"
"09/09/2019","0.770","0.731","0.770","0.720","117.56K","-3.75%"
"09/08/2019","0.800","0.750","0.800","0.731","195.98K","8.11%"
"09/05/2019","0.740","0.734","0.740","0.734","100.00K","0.82%"
"09/03/2019","0.734","0.740","0.740","0.731","201.62K","-0.81%"
"09/02/2019","0.740","0.740","0.740","0.740","42.00K","0.82%"
"09/01/2019","0.734","0.734","0.734","0.734","20.00K","-0.14%"
"08/29/2019","0.735","0.740","0.745","0.735","87.05K","-5.41%"
"08/28/2019","0.777","0.740","0.777","0.740","141.00K","5.00%"
"08/27/2019","0.740","0.738","0.745","0.738","421.39K","0.00%"
"08/26/2019","0.740","0.751","0.751","0.740","782.25K","-7.50%"
"08/25/2019","0.800","0.750","0.800","0.750","380.41K","6.67%"
"08/22/2019","0.750","0.751","0.780","0.750","3.75K","-0.66%"
"08/21/2019","0.755","0.738","0.755","0.738","100.75K","-3.08%"
"08/20/2019","0.779","0.736","0.779","0.736","68.50K","5.56%"
"08/19/2019","0.738","0.745","0.745","0.738","5.75K","-0.40%"
"08/18/2019","0.741","0.735","0.741","0.735","189.26K","0.41%"
"08/15/2019","0.738","0.733","0.741","0.733","130.50K","0.41%"
"08/14/2019","0.735","0.735","0.735","0.735","0.12K","-1.08%"
"08/08/2019","0.743","0.745","0.745","0.738","150.13K","-0.93%"
"08/07/2019","0.750","0.731","0.798","0.731","101.25K","-5.06%"
"08/06/2019","0.790","0.731","0.800","0.731","530.50K","0.00%"
"08/05/2019","0.790","0.740","0.790","0.740","2.62K","1.28%"
"08/04/2019","0.780","0.780","0.780","0.741","354.62K","5.26%"
"08/01/2019","0.741","0.741","0.742","0.741","198.99K","-5.00%"
"07/31/2019","0.780","0.726","0.780","0.726","485.66K","6.85%"
"07/30/2019","0.730","0.730","0.740","0.730","158.15K","-1.35%"
"07/29/2019","0.740","0.725","0.740","0.725","1.75K","-2.50%"
"07/28/2019","0.759","0.728","0.759","0.728","1.62K","-0.65%"
"07/25/2019","0.764","0.800","0.800","0.710","5.32M","-0.13%"
"07/24/2019","0.765","0.755","0.851","0.755","341.98K","3.38%"
"07/23/2019","0.740","0.779","0.780","0.740","40.13K","-5.13%"
"07/22/2019","0.780","0.750","0.780","0.750","27.00K","0.00%"
"07/21/2019","0.780","0.755","0.780","0.755","48.37K","-1.02%"
"07/18/2019","0.788","0.731","0.788","0.731","269.97K","2.60%"
"07/17/2019","0.768","0.745","0.768","0.745","148.00K","-0.13%"
"07/16/2019","0.769","0.765","0.769","0.730","531.57K","-0.77%"
"07/15/2019","0.775","0.765","0.775","0.765","50.00K","7.64%"
"07/14/2019","0.720","0.730","0.750","0.701","280.50K","0.14%"
"07/11/2019","0.719","0.701","0.719","0.701","1.50K","-0.14%"
"07/10/2019","0.720","0.690","0.739","0.690","324.75K","4.35%"
"07/09/2019","0.690","0.680","0.730","0.680","120.72K","-4.17%"
"07/08/2019","0.720","0.695","0.730","0.691","1.28M","-4.00%"
"07/07/2019","0.750","0.721","0.750","0.675","1.09M","0.00%"
"07/04/2019","0.750","0.722","0.750","0.720","351.25K","-6.13%"
"07/02/2019","0.799","0.799","0.799","0.799","113.60K","1.14%"
"07/01/2019","0.790","0.751","0.790","0.750","547.55K","-1.13%"
"06/30/2019","0.799","0.712","0.799","0.712","250.40K","1.14%"
"06/25/2019","0.790","0.790","0.790","0.790","2.00K","0.25%"
"06/24/2019","0.788","0.730","0.788","0.730","111.13K","-2.48%"
"06/20/2019","0.808","0.780","0.808","0.780","1.13K","-5.94%"
"06/19/2019","0.859","0.787","0.859","0.786","6.10K","-1.26%"
"06/18/2019","0.870","0.741","0.870","0.741","22.87K","10.13%"
"06/17/2019","0.790","0.790","0.790","0.790","0.63K","-9.20%"
"06/16/2019","0.870","0.780","0.870","0.730","218.61K","7.27%"
"06/13/2019","0.811","0.811","0.811","0.811","50.00K","-9.89%"
"06/12/2019","0.900","0.790","0.900","0.790","303.25K","7.27%"
"06/11/2019","0.839","0.839","0.839","0.839","2.29K","-8.80%"
"06/10/2019","0.920","0.753","0.920","0.753","351.37K","15.00%"
"06/09/2019","0.800","0.800","0.800","0.800","100.00K","0.00%"
"05/30/2019","0.800","0.800","0.800","0.800","4.78M","-4.76%"
"05/29/2019","0.840","0.778","0.840","0.778","51.50K","-1.18%"
"05/23/2019","0.850","0.758","0.850","0.758","92.07K","1.19%"
"05/22/2019","0.840","0.790","0.840","0.790","50.00K","6.33%"
"05/21/2019","0.790","0.740","0.790","0.711","103.37K","0.00%"
"05/20/2019","0.790","0.766","0.790","0.766","47.73K","-6.84%"
"05/19/2019","0.848","0.760","0.848","0.760","22.90K","6.00%"
"05/16/2019","0.800","0.770","0.800","0.770","0.98K","0.00%"
"05/13/2019","0.800","0.800","0.800","0.800","9.90K","-3.61%"
"05/12/2019","0.830","0.830","0.830","0.830","100.00K","-2.35%"
"05/09/2019","0.850","0.850","0.850","0.800","85.40K","1.19%"
"05/08/2019","0.840","0.849","0.850","0.800","150.62K","0.00%"
"05/07/2019","0.840","0.810","0.850","0.810","7.27K","-1.18%"
"05/06/2019","0.850","0.810","0.850","0.810","3.00K","4.94%"
"05/05/2019","0.810","0.800","0.810","0.800","21.11K","-0.86%"
"05/02/2019","0.817","0.817","0.817","0.817","1.50K","-8.72%"
"05/01/2019","0.895","0.806","0.895","0.806","6.99K","0.00%"
"04/29/2019","0.895","0.880","0.895","0.801","52.53K","0.67%"
"04/28/2019","0.889","0.800","0.889","0.800","0.62K","4.59%"
"04/25/2019","0.850","0.820","0.850","0.820","13.47K","-2.30%"
"04/24/2019","0.870","0.830","0.870","0.830","330.09K","-1.14%"
"04/23/2019","0.880","0.840","0.880","0.801","48.74K","3.53%"
"04/22/2019","0.850","0.850","0.850","0.850","2.74K","-6.59%"
"04/21/2019","0.910","0.885","0.910","0.821","171.22K","2.25%"
"04/18/2019","0.890","0.850","0.890","0.783","394.57K","2.30%"
"04/17/2019","0.870","0.890","0.890","0.870","236.07K","-2.25%"
"04/16/2019","0.890","0.890","0.900","0.890","212.75K","-5.32%"
"04/15/2019","0.940","0.870","0.940","0.870","106.60K","4.44%"
"04/14/2019","0.900","0.870","0.900","0.870","9.38K","0.00%"
"04/11/2019","0.900","0.870","0.900","0.870","3.24K","0.00%"
"04/10/2019","0.900","0.870","0.900","0.870","28.73K","0.00%"
"04/09/2019","0.900","0.870","0.900","0.870","320.44K","-1.10%"
"04/08/2019","0.910","0.860","0.910","0.860","2.82K","0.11%"
"04/07/2019","0.909","0.880","0.909","0.880","12.22K","2.13%"
"04/03/2019","0.890","0.890","0.890","0.890","1.00K","-2.20%"
"04/01/2019","0.910","0.910","0.910","0.850","7.36K","-0.33%"
"03/31/2019","0.913","0.824","0.913","0.824","39.75K","-0.22%"
"03/28/2019","0.915","0.838","0.915","0.838","130.12K","-1.61%"
"03/26/2019","0.930","0.935","0.935","0.930","6.00K","0.00%"
"03/25/2019","0.930","0.930","0.930","0.930","0.12K","9.41%"
"03/24/2019","0.850","0.935","0.939","0.850","50.12K","-9.48%"
"03/19/2019","0.939","0.890","0.939","0.890","10.47K","0.00%"
"03/18/2019","0.939","0.847","0.939","0.847","2.12K","-0.11%"
"03/17/2019","0.940","0.880","0.950","0.870","35.22K","-2.08%"
"03/12/2019","0.960","0.939","0.960","0.869","19.90K","0.00%"
"03/10/2019","0.960","0.960","0.960","0.960","1.00K","10.34%"
"03/07/2019","0.870","0.846","0.870","0.846","4.20K","-7.45%"
"03/06/2019","0.940","0.855","0.940","0.855","33.24K","0.11%"
"03/05/2019","0.939","0.855","0.939","0.855","3.49K","-1.16%"
"03/04/2019","0.950","0.950","0.950","0.950","10.00K","-1.04%"
"03/03/2019","0.960","0.900","0.960","0.900","2.00K","0.00%"
"02/27/2019","0.960","0.950","0.960","0.950","763.50K","1.05%"
"02/26/2019","0.950","0.950","0.950","0.950","0.38K","0.00%"
"02/25/2019","0.950","0.900","0.950","0.900","163.00K","-1.04%"
"02/24/2019","0.960","0.960","0.970","0.873","53.50K","-1.03%"
"02/20/2019","0.970","0.873","0.970","0.873","1.62K","0.00%"
"02/18/2019","0.970","0.970","0.970","0.970","2.49K","0.00%"
"02/17/2019","0.970","0.880","0.970","0.880","35.00K","0.00%"
"02/13/2019","0.970","0.900","0.970","0.900","45.00K","6.59%"
"02/12/2019","0.910","0.920","0.920","0.910","2.44K","-2.15%"
"02/11/2019","0.930","0.920","0.930","0.920","18.50K","-2.11%"
"02/10/2019","0.950","0.930","0.950","0.930","66.12K","3.26%"
"02/07/2019","0.920","0.996","1.000","0.920","35.80K","-7.63%"
"02/06/2019","0.996","0.920","0.996","0.920","1.47K","-0.30%"
"02/03/2019","0.999","0.930","1.000","0.920","157.09K","7.42%"
"01/31/2019","0.930","0.930","0.980","0.930","73.99K","-5.10%"
"01/30/2019","0.980","0.977","0.980","0.977","11.00K","5.38%"
"01/29/2019","0.930","0.930","0.930","0.930","4.00K","-6.81%"
"01/28/2019","0.998","0.930","0.998","0.930","2.22K","-0.20%"
"01/27/2019","1.000","0.930","1.000","0.930","30.13K","0.00%"
"01/24/2019","1.000","0.950","1.000","0.950","1.90K","0.00%"
"01/23/2019","1.000","0.900","1.000","0.900","24.12K","0.00%"
"01/17/2019","1.000","0.950","1.000","0.950","51.00K","0.10%"
"01/16/2019","0.999","1.000","1.000","0.950","35.50K","0.00%"
"01/15/2019","0.999","0.950","1.000","0.900","115.50K","9.78%"
"01/14/2019","0.910","0.900","0.950","0.900","157.08K","-4.21%"
"01/13/2019","0.950","0.930","1.010","0.930","270.00K","-7.77%"
"01/09/2019","1.030","0.910","1.030","0.910","1.62K","4.04%"
"01/08/2019","0.990","0.990","1.070","0.990","592.54K","-9.17%"
"01/06/2019","1.090","1.080","1.090","1.080","151.00K","-0.91%"
"12/31/2018","1.100","1.100","1.100","1.100","1.50M","10.00%"
"12/30/2018","1.000","0.920","1.000","0.920","35.00K","11.11%"
"12/27/2018","0.900","0.917","0.930","0.900","1.03M","-1.85%"
"12/26/2018","0.917","0.910","0.917","0.900","84.54K","0.55%"
"12/25/2018","0.912","0.827","0.912","0.827","0.75K","-0.65%"
"12/24/2018","0.918","0.771","0.920","0.771","329.73K","7.87%"
"12/23/2018","0.851","0.851","0.940","0.851","501.67K","-9.47%"
"12/19/2018","0.940","0.852","0.940","0.852","35.25K","4.44%"
"12/18/2018","0.900","0.891","0.900","0.891","110.12K","-9.09%"
"12/16/2018","0.990","0.891","0.990","0.891","24.29K","2.06%"
"12/13/2018","0.970","0.920","0.970","0.920","1.02M","4.30%"
"12/12/2018","0.930","0.930","0.930","0.930","3.27K","-6.06%"
"12/11/2018","0.990","0.920","0.990","0.920","701.04K","6.45%"
"12/10/2018","0.930","0.930","0.980","0.920","779.07K","0.00%"
"12/09/2018","0.930","0.920","1.000","0.920","24.65K","-7.92%"
"12/06/2018","1.010","0.930","1.010","0.930","1.35K","1.00%"
"12/05/2018","1.000","0.930","1.000","0.930","5.01K","0.00%"
"12/04/2018","1.000","1.030","1.040","1.000","1.36M","2.56%"
"11/29/2018","0.975","0.960","1.030","0.960","263.74K","-7.14%"
"11/28/2018","1.050","1.040","1.060","1.000","103.34K","10.53%"
"11/27/2018","0.950","0.950","0.950","0.950","11.91K","-3.06%"
"11/26/2018","0.980","0.990","0.990","0.980","582.20K","-3.92%"
"11/25/2018","1.020","1.000","1.040","0.980","306.14K","4.08%"
"11/22/2018","0.980","1.030","1.030","0.980","2.58M","-4.85%"
"11/21/2018","1.030","1.030","1.030","1.030","0.37K","0.00%"
"11/20/2018","1.030","1.030","1.050","1.030","308.96K","-0.96%"
"11/19/2018","1.040","1.060","1.080","1.040","242.90K","-1.89%"
"11/15/2018","1.060","1.030","1.060","1.030","687.53K","0.00%"
"11/14/2018","1.060","1.040","1.060","1.010","737.56K","-0.93%"
"11/13/2018","1.070","1.040","1.080","1.030","2.20M","0.94%"
"11/12/2018","1.060","1.040","1.070","1.040","4.04M","-0.93%"
"11/11/2018","1.070","1.070","1.110","1.070","357.00K","-3.60%"
"11/08/2018","1.110","1.120","1.160","1.110","1.15M","-0.89%"
"11/07/2018","1.120","1.090","1.120","1.090","256.87K","0.00%"
"11/05/2018","1.120","1.070","1.120","1.070","223.31K","1.82%"
"11/04/2018","1.100","1.060","1.100","1.060","7.50K","3.77%"
"11/01/2018","1.060","1.060","1.060","1.060","0.37K","-0.93%"
"10/31/2018","1.070","1.070","1.070","1.070","1.37K","-4.46%"
"10/30/2018","1.120","1.060","1.120","1.050","252.42K","4.67%"
"10/29/2018","1.070","1.040","1.090","1.040","2.87K","-1.83%"
"10/28/2018","1.090","1.060","1.090","1.040","1.54M","-2.68%"
"10/25/2018","1.120","1.080","1.120","1.060","2.35M","5.66%"
"10/24/2018","1.060","1.110","1.110","1.060","1.00M","-7.83%"
"10/23/2018","1.150","1.110","1.150","1.110","125.25K","0.00%"
"10/22/2018","1.150","1.110","1.150","1.110","176.31K","3.60%"
"10/21/2018","1.110","1.110","1.110","1.110","37.42K","-2.63%"
"10/18/2018","1.140","1.110","1.150","1.110","151.07K","-0.87%"
"10/17/2018","1.150","1.120","1.150","1.120","30.12K","0.00%"
"10/16/2018","1.150","1.110","1.150","1.110","2.25M","3.60%"
"10/15/2018","1.110","1.110","1.110","1.110","475.16K","0.91%"
"10/14/2018","1.100","1.130","1.130","1.030","65.14K","-2.65%"
"10/11/2018","1.130","1.130","1.150","1.130","274.95K","-0.88%"
"10/10/2018","1.140","1.140","1.140","1.140","387.65K","0.88%"
"10/09/2018","1.130","1.150","1.180","1.130","70.87K","-0.88%"
"10/08/2018","1.140","1.130","1.140","1.130","75.00K","0.88%"
"10/07/2018","1.130","1.140","1.140","1.130","1.25M","-0.88%"
"10/04/2018","1.140","1.140","1.140","1.140","250.50K","0.00%"
"10/03/2018","1.140","1.140","1.140","1.140","300.09K","0.00%"
"10/02/2018","1.140","1.140","1.140","1.140","74.50K","-0.87%"
"10/01/2018","1.150","1.140","1.150","1.140","293.82K","0.88%"
"09/30/2018","1.140","1.140","1.170","1.140","722.35K","0.00%"
"09/27/2018","1.140","1.150","1.160","1.130","1.23M","0.88%"
"09/26/2018","1.130","1.160","1.160","1.130","329.72K","0.00%"
"09/25/2018","1.130","1.140","1.150","1.130","18.74K","0.00%"
"09/24/2018","1.130","1.130","1.130","1.130","130.03K","0.00%"
"09/23/2018","1.130","1.130","1.150","1.130","52.13K","-0.88%"
"09/20/2018","1.140","1.130","1.140","1.130","0.62K","0.88%"
"09/19/2018","1.130","1.130","1.130","1.130","1.03M","0.00%"
"09/18/2018","1.130","1.130","1.130","1.130","192.92K","0.00%"
"09/17/2018","1.130","1.140","1.180","1.130","1.01M","0.00%"
"09/16/2018","1.130","1.130","1.180","1.130","57.00K","0.00%"
"09/12/2018","1.130","1.140","1.190","1.130","1.09M","0.00%"
"09/11/2018","1.130","1.140","1.140","1.130","50.88K","0.00%"
"09/10/2018","1.130","1.130","1.200","1.130","459.48K","-5.83%"
"09/09/2018","1.200","1.100","1.200","1.100","1.46M","6.19%"
"09/06/2018","1.130","1.120","1.130","1.120","10.75K","-2.59%"
"09/05/2018","1.160","1.120","1.160","1.120","228.32K","-1.69%"
"09/04/2018","1.180","1.190","1.190","1.110","467.50K","6.31%"
"09/03/2018","1.110","1.180","1.190","1.110","122.75K","-5.93%"
"09/02/2018","1.180","1.020","1.190","1.020","135.03K","4.42%"
"08/30/2018","1.130","1.130","1.130","1.130","30.63K","0.00%"
"08/29/2018","1.130","1.130","1.160","1.130","81.45K","0.00%"
"08/28/2018","1.130","1.120","1.130","1.120","205.13K","-5.83%"
"08/27/2018","1.200","1.130","1.200","1.130","69.13K","0.84%"
"08/26/2018","1.190","1.100","1.190","1.100","2.00K","-2.46%"
"08/19/2018","1.220","1.150","1.220","1.150","0.60K","1.67%"
"08/16/2018","1.200","1.160","1.200","1.130","78.28K","6.19%"
"08/15/2018","1.130","1.190","1.190","1.130","39.36K","-4.24%"
"08/14/2018","1.180","1.120","1.180","1.120","10.99K","0.00%"
"08/13/2018","1.180","1.170","1.190","1.120","143.77K","3.51%"
"08/12/2018","1.140","1.170","1.170","1.140","100.50K","-5.00%"
"08/09/2018","1.200","1.200","1.200","1.180","92.31K","0.00%"
"08/08/2018","1.200","1.190","1.200","1.150","1.09M","2.56%"
"08/07/2018","1.170","1.150","1.200","1.150","13.00K","-4.88%"
"08/06/2018","1.230","1.110","1.230","1.110","37.13K","4.24%"
"08/05/2018","1.180","1.180","1.190","1.180","67.77K","0.00%"
"08/02/2018","1.180","1.200","1.200","1.180","251.28K","-1.67%"
"08/01/2018","1.200","1.230","1.230","1.200","3.00K","-0.83%"
"07/31/2018","1.210","1.210","1.210","1.210","0.12K","-1.63%"
"07/30/2018","1.230","1.160","1.230","1.160","45.00K","1.65%"
"07/29/2018","1.210","1.200","1.210","1.200","113.16K","2.54%"
"07/26/2018","1.180","1.180","1.180","1.180","3.69K","-4.07%"
"07/25/2018","1.230","1.180","1.230","1.180","15.29K","4.24%"
"07/24/2018","1.180","1.180","1.180","1.180","19.00K","0.00%"
"07/23/2018","1.180","1.180","1.240","1.180","117.82K","0.00%"
"07/22/2018","1.180","1.170","1.180","1.170","105.75K","-5.60%"
"07/19/2018","1.250","1.200","1.250","1.170","62.00K","0.00%"
"07/18/2018","1.250","1.200","1.250","1.200","6.20K","4.17%"
"07/17/2018","1.200","1.200","1.200","1.200","0.97K","0.00%"
"07/16/2018","1.200","1.230","1.250","1.200","80.50K","-2.44%"
"07/15/2018","1.230","1.200","1.260","1.200","1.33M","2.50%"
"07/12/2018","1.200","1.260","1.260","1.200","72.25K","-4.76%"
"07/11/2018","1.260","1.200","1.260","1.200","631.71K","4.13%"
"07/10/2018","1.210","1.210","1.220","1.210","130.00K","0.83%"
"07/09/2018","1.200","1.150","1.200","1.120","1.35M","4.35%"
"07/08/2018","1.150","1.140","1.170","1.110","2.10M","0.88%"
"07/05/2018","1.140","1.170","1.170","1.120","1.48M","-0.87%"
"07/04/2018","1.150","1.150","1.150","1.130","1.33M","4.55%"
"07/03/2018","1.100","1.100","1.100","1.100","100.00K","-4.35%"
"07/02/2018","1.150","1.150","1.150","1.150","1.00K","0.00%"
"07/01/2018","1.150","1.060","1.150","1.060","53.62K","0.00%"
"06/28/2018","1.150","1.050","1.150","1.050","876.99K","4.55%"
"06/27/2018","1.100","1.040","1.100","1.040","523.50K","5.77%"
"06/26/2018","1.040","1.100","1.180","1.030","550.96K","-8.77%"
"06/25/2018","1.140","1.090","1.140","1.090","3.00K","-3.39%"
"06/24/2018","1.180","1.060","1.180","1.060","30.69K","0.85%"
"06/21/2018","1.170","1.120","1.200","1.120","150.85K","-1.68%"
"06/20/2018","1.190","1.160","1.210","1.100","1.99M","1.71%"
"06/19/2018","1.170","1.160","1.200","1.160","215.68K","-4.10%"
"06/18/2018","1.220","1.160","1.220","1.160","60.13K","0.00%"
"06/14/2018","1.220","1.220","1.220","1.220","0.10K","4.27%"
"06/13/2018","1.170","1.170","1.170","1.170","0.62K","0.00%"
"06/12/2018","1.170","1.170","1.170","1.170","110.75K","-1.68%"
"06/11/2018","1.190","1.200","1.220","1.190","236.38K","0.00%"
"06/10/2018","1.190","1.180","1.190","1.180","2.37M","-4.80%"
"06/06/2018","1.250","1.230","1.250","1.190","1.26M","4.17%"
"06/05/2018","1.200","1.210","1.270","1.200","582.93K","1.69%"
"06/04/2018","1.180","1.220","1.220","1.170","145.95K","2.61%"
"06/03/2018","1.150","1.130","1.240","1.130","137.06K","-8.00%"
"05/31/2018","1.250","1.250","1.250","1.250","100.00K","2.46%"
"05/30/2018","1.220","1.250","1.250","1.170","153.00K","-1.61%"
"05/29/2018","1.240","1.220","1.240","1.200","89.07K","1.64%"
"05/28/2018","1.220","1.260","1.260","1.160","427.24K","0.00%"
"05/27/2018","1.220","1.180","1.300","1.180","7.68M","-4.69%"
"05/24/2018","1.280","1.250","1.300","1.250","1.51M","4.92%"
"05/23/2018","1.220","1.220","1.220","1.220","73.47K","-2.40%"
"05/22/2018","1.250","1.200","1.250","1.200","1.71M","2.46%"
"05/21/2018","1.220","1.150","1.220","1.150","328.50K","1.67%"
"05/20/2018","1.200","1.180","1.200","1.160","71.50K","0.00%"
"05/17/2018","1.200","1.150","1.200","1.150","68.75K","0.00%"
"05/16/2018","1.200","1.190","1.220","1.190","675.41K","0.84%"
"05/15/2018","1.190","1.120","1.190","1.120","119.94K","2.59%"
"05/14/2018","1.160","1.130","1.200","1.100","1.73M","-1.69%"
"05/13/2018","1.180","1.220","1.270","1.170","1.75M","-9.23%"
"05/10/2018","1.300","1.330","1.330","1.250","2.58M","-2.26%"
"05/09/2018","1.330","1.330","1.340","1.330","1.02M","-2.92%"
"05/08/2018","1.370","1.330","1.370","1.310","1.32M","3.01%"
"05/07/2018","1.330","1.340","1.360","1.330","582.37K","-0.75%"
"05/06/2018","1.340","1.350","1.390","1.340","2.55M","-0.74%"
"05/03/2018","1.350","1.370","1.380","1.350","2.76M","-2.17%"
"05/02/2018","1.380","1.400","1.410","1.370","1.46M","-1.43%"
"05/01/2018","1.400","1.360","1.430","1.360","3.37M","2.94%"
"04/30/2018","1.360","1.330","1.400","1.330","4.25M","-1.45%"
"04/29/2018","1.380","1.320","1.390","1.320","1.14M","2.22%"
"04/26/2018","1.350","1.360","1.400","1.300","4.70M","-2.88%"
"04/25/2018","1.390","1.350","1.400","1.320","13.44M","1.46%"
"04/24/2018","1.370","1.410","1.450","1.350","17.18M","-2.84%"
"04/23/2018","1.410","1.240","1.410","1.240","48.70M","14.63%"
"04/22/2018","1.230","1.180","1.260","1.180","19.34M","3.36%"
"04/19/2018","1.190","1.130","1.200","1.130","14.99M","3.48%"
"04/18/2018","1.150","1.120","1.150","1.100","12.82M","0.88%"
"04/17/2018","1.140","1.120","1.160","1.100","12.73M","1.79%"
"04/16/2018","1.120","1.080","1.120","1.080","18.77M","4.67%"
"04/15/2018","1.070","1.030","1.080","1.030","9.80M","1.90%"
"04/12/2018","1.050","1.050","1.060","1.030","18.97M","0.00%"
"04/11/2018","1.050","0.990","1.050","0.970","34.35M","7.14%"
"04/10/2018","0.980","0.920","0.980","0.920","14.90M","5.38%"
"04/09/2018","0.930","0.900","0.960","0.900","12.61M","3.33%"
"04/08/2018","0.900","0.900","0.910","0.870","8.06M","0.00%"
"04/05/2018","0.900","0.850","0.920","0.850","9.20M","5.88%"
"04/04/2018","0.850","0.860","0.900","0.830","7.64M","0.00%"
"04/03/2018","0.850","0.880","0.880","0.840","1.68M","0.00%"
"04/02/2018","0.850","0.820","0.880","0.820","21.28M","4.94%"
"04/01/2018","0.810","0.820","0.850","0.780","26.19M","1.25%"
"03/29/2018","0.800","0.780","0.800","0.750","4.17M","6.67%"
"03/28/2018","0.750","0.770","0.770","0.740","1.22M","0.00%"
"03/27/2018","0.750","0.750","0.780","0.750","401.00K","-6.25%"
"03/26/2018","0.800","0.740","0.800","0.740","167.57K","3.90%"
"03/25/2018","0.770","0.760","0.810","0.760","5.48M","0.00%"
"03/22/2018","0.770","0.720","0.770","0.720","2.92M","6.94%"
"03/21/2018","0.720","0.680","0.730","0.680","561.94K","5.88%"
"03/20/2018","0.680","0.720","0.720","0.680","680.98K","-6.85%"
"03/19/2018","0.730","0.740","0.750","0.720","223.48K","-1.35%"
"03/18/2018","0.740","0.740","0.750","0.710","387.99K","2.78%"
"03/15/2018","0.720","0.700","0.720","0.700","138.37K","4.35%"
"03/14/2018","0.690","0.680","0.710","0.680","690.00K","2.99%"
"03/13/2018","0.670","0.670","0.690","0.670","2.43M","-6.94%"
"03/12/2018","0.720","0.750","0.750","0.720","1.33M","-5.26%"
"03/11/2018","0.760","0.770","0.770","0.760","446.92K","-1.30%"
"03/08/2018","0.770","0.770","0.770","0.770","542.13K","0.00%"
"03/07/2018","0.770","0.770","0.790","0.770","1.95M","0.00%"
"03/06/2018","0.770","0.800","0.810","0.770","1.95M","-1.28%"
"03/05/2018","0.780","0.810","0.810","0.780","588.24K","-2.50%"
"03/04/2018","0.800","0.810","0.820","0.770","1.65M","1.27%"
"03/01/2018","0.790","0.780","0.800","0.780","3.47M","-1.25%"
"02/28/2018","0.800","0.790","0.800","0.770","2.06M","2.56%"
"02/27/2018","0.780","0.770","0.780","0.770","2.93M","1.30%"
"02/26/2018","0.770","0.780","0.780","0.770","2.10M","-1.28%"
"02/25/2018","0.780","0.770","0.790","0.750","345.13K","2.63%"
"02/22/2018","0.760","0.800","0.800","0.760","2.76M","-2.56%"
"02/21/2018","0.780","0.770","0.800","0.770","15.21M","2.63%"
"02/20/2018","0.760","0.680","0.760","0.670","20.53M","13.43%"
"02/19/2018","0.670","0.670","0.680","0.670","3.75M","0.00%"
"02/18/2018","0.670","0.650","0.680","0.650","4.38M","4.69%"
"02/15/2018","0.640","0.650","0.650","0.610","4.97M","1.59%"
"02/14/2018","0.630","0.640","0.640","0.620","2.32M","-1.56%"
"02/13/2018","0.640","0.660","0.670","0.630","6.57M","-3.03%"
"02/12/2018","0.660","0.580","0.670","0.570","25.03M","11.86%"
"02/11/2018","0.590","0.580","0.600","0.580","5.84M","3.51%"
"02/08/2018","0.570","0.550","0.590","0.550","14.43M","5.56%"
"02/07/2018","0.540","0.540","0.540","0.540","149.55K","0.00%"
"02/06/2018","0.540","0.530","0.540","0.510","3.11M","-1.82%"
"02/05/2018","0.550","0.540","0.550","0.540","12.28K","-1.79%"
"02/04/2018","0.560","0.550","0.560","0.540","423.82K","1.82%"
"02/01/2018","0.550","0.500","0.560","0.500","1.22M","1.85%"
"01/31/2018","0.540","0.550","0.550","0.540","3.08M","-3.57%"
"01/30/2018","0.560","0.550","0.570","0.550","1.88M","1.82%"
"01/29/2018","0.550","0.550","0.550","0.540","23.27M","-3.51%"
"01/28/2018","0.570","0.570","0.570","0.570","7.00K","3.64%"
"01/25/2018","0.550","0.560","0.560","0.550","1.11M","-1.79%"
"01/24/2018","0.560","0.560","0.560","0.560","5.50K","0.00%"
"01/23/2018","0.560","0.550","0.560","0.550","242.50K","-1.75%"
